original,translate
Your head spins and for an instance you again imagine hearing the chanting of some long dead language in the darkness,你头晕目眩，一瞬间你再次想象在黑暗中听到某种早已消亡的语言的吟唱
Let's not speak of such things here in the darkness,我们别在这黑暗中谈论这些事了
Let’s move on,我们继续前进吧
The statues of two robed figures loom ominously over a doorway carved directly into the mountain with uncanny precision,两尊身着长袍的雕像阴森地矗立在一扇以不可思议的精准度直接凿入山体的门洞上方
"Beyond, a narrow stair with oddly proportioned steps ascends steeply",门后，一道台阶比例奇特的狭窄楼梯陡峭地向上延伸
The faintest of wisps of cool mountain air can be felt coming down through the shaft,能感觉到最微弱的一缕凉爽山风从竖井中吹下
These stairs are not part of the mines,这些楼梯不是矿洞的一部分
says Embla as she stares up at the statues in reverence,恩布拉敬畏地仰望着雕像说道
They were built by those who built the Priory,它们是由建造修道院的人建造的
So they lead up to the plateau?,那么它们通向高原？
"Yes, I believe they do",是的，我相信是这样
"Once we ascend, we’ll be within striking distance of the Priory",一旦我们登上去，我们就会进入修道院的攻击范围
"For all we have faced so far, I suspect there is yet much danger ahead",尽管我们已经面对了这么多，我怀疑前方还有很多危险
"In other words, we must be well prepared before we set out",换句话说，我们出发前必须做好充分准备
Danger?,危险？
From the Deep-Ones?,来自深潜者？
#GradlaSpotted,#发现格拉德拉
Land ho!,看到陆地了！
sounds the cry from the crows nest,瞭望台上传来呼喊声
Iago offers you a spyglass,伊阿戈递给你一个望远镜
There!,那里！
Fogbanks to the north,北边有雾堤
Gradla’s southern shore,格拉德拉的南岸
If I remember correctly the coastline is littered with underwater reefs and dangerous to navigate,如果我没记错的话 海岸线上遍布水下暗礁 航行十分危险
I fear we cannot follow it without being forced into deeper waters and within grasp of the Behemoth,恐怕我们无法沿着海岸航行 否则会被迫进入更深的水域 落入海怪的魔爪
"Embla, what now?",恩布拉，现在怎么办？
Embla closes her eyes for a moment as if recalling some distant memory,恩布拉闭了一会儿眼睛 仿佛在回忆某个遥远的记忆
The Priory lies on the plateau of the mountain chain that dominates Gradla’s inland,修道院坐落在横贯格拉德拉内陆的山脉高原上
"As far as I know, the Cabal expedition landed at a small mining-village called Adler’s Helm and proceeded from there",据我所知，秘盟考察队在一个叫鹰盔堡的采矿小镇登陆，并从那里出发
"Iago, what do you recommend?",伊阿戈，你有什么建议？
Iago carefully scans the emerging shoreline,伊阿戈仔细扫视着逐渐显现的海岸线
I suspect we will not be able to reach Adler’s Helm without exposing ourselves to the dangers of the high seas,我怀疑我们无法在不暴露于公海危险的情况下抵达鹰盔堡
"If you are to reach the village, you must land on the southern shore and then travel overland",如果你们要到达那个村庄，就必须在南岸登陆，然后走陆路
Let's make landfall!,我们登陆吧！
"Try as you might you will neither be able to exorcise the memories, nor ever make sense of them",无论你如何努力，你既无法驱散那些记忆，也永远无法理解它们
#GradlaSpottedVulcano,格拉德拉发现火山
"Ahead, a volcanic peaks of mount Karaban rises steeply",前方，卡拉班山的火山峰陡峭地耸立着。
It lies there like some giant of titanic proportions that is thankfully still asleep,它像某个巨大无比的巨人一样躺在那里，幸好还在沉睡。
If it were to awaken however,然而，如果它苏醒过来，
"You shudder at the thought, thankful that your journey takes you in a different direction",你一想到这个就打了个寒颤，庆幸你的旅程是往另一个方向去的。
#GradlaTownEnter,#格拉德拉镇入口
Something about DeepOnes,关于深潜者的一些事
More about DeepOnes,更多关于深潜者的事
Finally the last part about DeepOnes,最后关于深潜者的部分
I need to be on my way,我得赶路了
We’ll stay here and for now you can bloody well find your own place to hide,我们会留在这里，现在你他妈自己找个地方躲起来吧
Come back once it’s safe and we’ll see if we can’t scrounge up some supplies and a warm bed for you,等安全了再回来，我们看看能不能给你凑点补给和一张暖和的床
Also,还有，
Be careful and don’t lead those bloody things here if things go bad!,小心点，要是情况不妙，别把那些该死的东西引到这里来！
World's gone mad!,世界疯了！
All began with us finding those odd stairs leading up to the plateau with those strange ruins,一切都始于我们发现了那些通往高原的奇怪阶梯，上面有那些古怪的废墟
The Company sent an expedition here to investigate it and all,商会派了一支考察队来调查这一切
They set off up onto the plateau and then - nothing,他们出发上了高原，然后——就没了音讯
That is until the ‘events’ started!,直到那些‘事件’开始！
Events?,事件？
Started with my crew getting these strange dreams,一开始是我的船员们做了些奇怪的梦
Then we saw lights dance up over the plateau and heard strange sounds,然后我们看到高原上方有光芒舞动，还听到了奇怪的声音
Howls almost,几乎是嚎叫声
Then came the ‘things’ from the sea,接着海里的‘东西’就来了
The man’s voice shakes with terror,男人的声音因恐惧而颤抖
What 'things'?,什么‘东西’？
Things that should not be,不该存在的东西
Scaled things that walk like men,长着鳞片、像人一样行走的东西
They fell upon us in the night and we didn’t stand a chance,它们在夜里袭击了我们，我们毫无还手之力
"I’m not ashamed to say, the only reason I’m still alive is I hid like a frightened child",“我不怕承认，我还活着的唯一原因就是我像个吓坏了的孩子一样躲了起来”
Emperor’s bones I even pissed myself,帝皇在上，我甚至尿了裤子
"Strange thing is, it seems the monster tried to drag people away alive if they could",“奇怪的是，那些怪物似乎尽量把人活着拖走”
Dragged them right into the mines if you can believe it,直接拖进了矿洞，信不信由你
There were screams at first,起初还有尖叫声
Such horrible screams,那么可怕的尖叫
But they stopped soon enough,但很快就停了
We almost thought they’d left and that we could make a run for it!,我们差点以为它们走了，我们可以逃跑了！
Then the ships started arriving,然后船只开始抵达
Mad-men sailing all manners of vessels!,疯子们驾驶着各种各样的船只！
Was like they didn’t even try to land properly,他们好像根本没打算好好靠岸
They just beached the ships or ran them onto the reef but that didn’t matter,他们直接把船冲上沙滩或撞上礁石，但那都无所谓
The sea-creatures emerged from the mine to claim the offerings the madmen had brought,海里的生物从矿洞里出来，接收那些疯子带来的祭品
Fresh captives,新的俘虏
What happened to the captives?,俘虏们怎么样了？
"The madmen chanted as the captives were dragged into the mine, same as my crew",“疯子们吟唱着，俘虏们被拖进矿洞，就像我的船员们一样”
We heard them scream as well,我们也听到了他们的尖叫
I shudder to think what’s going on down there in the darkness,一想到那黑暗中的情形，我就不寒而栗
What can you tell me about the mines?,关于矿洞，你能告诉我些什么？
As you enter the mining camp you are greeted by the sight of carnage,当你进入采矿营地时，映入眼帘的是一片屠杀景象
Dead horses and animals litter the small plaza and the only visible sign of life is a lone dog,死马和动物散落在小广场上，唯一可见的生命迹象是一条孤零零的狗
We’ve seen this before,我们以前见过这种场面
Embla looks around thoughtfully,恩布拉若有所思地环顾四周
"You saw the wrecked ships as we came in, right?",我们进来时你看到那些沉船了吧？
At least some of them came from Horryn and that means there may at least be Reavers about,至少有些船来自霍林，这意味着附近可能有劫掠者
Pst!,嘘！
Hey you!,嘿，你！
a voice whispers loudly from the nearby building,附近建筑里传来一个声音，大声地低语
